[2025-07-15 20:14:43 | ThreadId: 3 | DBG] Connection id "0HNE3IR09L07F" accepted.
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)' with route pattern 'api/Dashboard/loadCustomers' is valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Endpoint 'Fallback {**path:file}' with route pattern '{**path:file}' was rejected by constraint 'path':'Microsoft.AspNetCore.Builder.StaticAssetDevelopmentRuntimeHandler+FileExistsConstraint' with value 'api/dashboard/loadCustomers' for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Endpoint 'Fallback {**path:file}' with route pattern '{**path:file}' is not valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Endpoint 'Fallback {*path:nonfile}' with route pattern '{*path:nonfile}' is valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Request matched endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:56:45 | ThreadId: 3 | INF] CORS policy execution successful.
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Successfully validated the token.
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] AuthenticationScheme: Bearer was successfully authenticated.
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Authorization was successful.
[2025-07-15 20:56:45 | ThreadId: 3 | INF] Executing endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:56:45 | ThreadId: 3 | INF] Route matched with {action = "Load", controller = "Dashboard"}. Executing controller action with signature System.Collections.Generic.List`1[myapp_customerwebapp_azure.Models.Customer] Load() on controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server).
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Execution plan of authorization filters (in the following order): ["None"]
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Execution plan of resource filters (in the following order): ["None"]
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Execution plan of action filters (in the following order): ["Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000)","Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)"]
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Execution plan of exception filters (in the following order): ["None"]
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Execution plan of result filters (in the following order): ["Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)"]
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Executing controller factory for controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Executed controller factory for controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] List of registered output formatters, in the following order: ["Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter"]
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] No information found on request to perform content negotiation.
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Attempting to select an output formatter without using a content type as no explicit content types were specified for the response.
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Attempting to select the first formatter in the output formatters list which can write the result.
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/json' to write the response.
[2025-07-15 20:56:45 | ThreadId: 3 | INF] Executing ObjectResult, writing value of type 'System.Collections.Generic.List`1[[myapp_customerwebapp_azure.Models.Customer, myapp-customerwebapp-azure.Models, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]'.
[2025-07-15 20:56:45 | ThreadId: 3 | INF] Executed action myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server) in 1.3844ms
[2025-07-15 20:56:45 | ThreadId: 3 | INF] Executed endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:56:45 | ThreadId: 3 | DBG] Connection id "0HNE3JS4OBEA6" completed keep alive response.
[2025-07-15 20:56:45 | ThreadId: 3 | INF] Request finished HTTP/1.1 GET http://localhost:5138/api/dashboard/loadCustomers - 200 null application/json; charset=utf-8 74.8102ms
[2025-07-15 20:57:27 | ThreadId: 16 | INF] Request starting HTTP/1.1 OPTIONS http://localhost:5138/api/dashboard/loadCustomers - null null
[2025-07-15 20:57:27 | ThreadId: 16 | DBG] OPTIONS requests are not supported
[2025-07-15 20:57:27 | ThreadId: 16 | DBG] 1 candidate(s) found for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:57:27 | ThreadId: 16 | DBG] Request matched endpoint '405 HTTP Method Not Supported'
[2025-07-15 20:57:27 | ThreadId: 16 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:57:27 | ThreadId: 16 | INF] CORS policy execution successful.
[2025-07-15 20:57:27 | ThreadId: 16 | DBG] The request is a preflight request.
[2025-07-15 20:57:27 | ThreadId: 16 | DBG] Connection id "0HNE3JS4OBEA6" completed keep alive response.
[2025-07-15 20:57:27 | ThreadId: 16 | INF] Request finished HTTP/1.1 OPTIONS http://localhost:5138/api/dashboard/loadCustomers - 204 null null 8.0785ms
[2025-07-15 20:57:27 | ThreadId: 21 | INF] Request starting HTTP/1.1 GET http://localhost:5138/api/dashboard/loadCustomers - null null
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] The request path /api/dashboard/loadCustomers does not match a supported file type
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] 3 candidate(s) found for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)' with route pattern 'api/Dashboard/loadCustomers' is valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Endpoint 'Fallback {**path:file}' with route pattern '{**path:file}' was rejected by constraint 'path':'Microsoft.AspNetCore.Builder.StaticAssetDevelopmentRuntimeHandler+FileExistsConstraint' with value 'api/dashboard/loadCustomers' for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Endpoint 'Fallback {**path:file}' with route pattern '{**path:file}' is not valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Endpoint 'Fallback {*path:nonfile}' with route pattern '{*path:nonfile}' is valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Request matched endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:57:27 | ThreadId: 21 | INF] CORS policy execution successful.
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Successfully validated the token.
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] AuthenticationScheme: Bearer was successfully authenticated.
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Authorization was successful.
[2025-07-15 20:57:27 | ThreadId: 21 | INF] Executing endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:57:27 | ThreadId: 21 | INF] Route matched with {action = "Load", controller = "Dashboard"}. Executing controller action with signature System.Collections.Generic.List`1[myapp_customerwebapp_azure.Models.Customer] Load() on controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server).
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Execution plan of authorization filters (in the following order): ["None"]
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Execution plan of resource filters (in the following order): ["None"]
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Execution plan of action filters (in the following order): ["Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000)","Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)"]
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Execution plan of exception filters (in the following order): ["None"]
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Execution plan of result filters (in the following order): ["Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)"]
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Executing controller factory for controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Executed controller factory for controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] List of registered output formatters, in the following order: ["Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter"]
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] No information found on request to perform content negotiation.
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Attempting to select an output formatter without using a content type as no explicit content types were specified for the response.
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Attempting to select the first formatter in the output formatters list which can write the result.
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/json' to write the response.
[2025-07-15 20:57:27 | ThreadId: 21 | INF] Executing ObjectResult, writing value of type 'System.Collections.Generic.List`1[[myapp_customerwebapp_azure.Models.Customer, myapp-customerwebapp-azure.Models, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]'.
[2025-07-15 20:57:27 | ThreadId: 21 | INF] Executed action myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server) in 1.2265ms
[2025-07-15 20:57:27 | ThreadId: 21 | INF] Executed endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:57:27 | ThreadId: 21 | DBG] Connection id "0HNE3JS4OBEA6" completed keep alive response.
[2025-07-15 20:57:27 | ThreadId: 21 | INF] Request finished HTTP/1.1 GET http://localhost:5138/api/dashboard/loadCustomers - 200 null application/json; charset=utf-8 19.3158ms
[2025-07-15 20:58:23 | ThreadId: 20 | INF] Request starting HTTP/1.1 OPTIONS http://localhost:5138/api/dashboard/loadCustomers - null null
[2025-07-15 20:58:23 | ThreadId: 20 | DBG] OPTIONS requests are not supported
[2025-07-15 20:58:23 | ThreadId: 20 | DBG] 1 candidate(s) found for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:58:23 | ThreadId: 20 | DBG] Request matched endpoint '405 HTTP Method Not Supported'
[2025-07-15 20:58:23 | ThreadId: 20 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:58:23 | ThreadId: 20 | INF] CORS policy execution successful.
[2025-07-15 20:58:23 | ThreadId: 20 | DBG] The request is a preflight request.
[2025-07-15 20:58:23 | ThreadId: 20 | DBG] Connection id "0HNE3JS4OBEA6" completed keep alive response.
[2025-07-15 20:58:23 | ThreadId: 20 | INF] Request finished HTTP/1.1 OPTIONS http://localhost:5138/api/dashboard/loadCustomers - 204 null null 14.0706ms
[2025-07-15 20:58:23 | ThreadId: 23 | INF] Request starting HTTP/1.1 GET http://localhost:5138/api/dashboard/loadCustomers - null null
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] The request path /api/dashboard/loadCustomers does not match a supported file type
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] 3 candidate(s) found for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)' with route pattern 'api/Dashboard/loadCustomers' is valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Endpoint 'Fallback {**path:file}' with route pattern '{**path:file}' was rejected by constraint 'path':'Microsoft.AspNetCore.Builder.StaticAssetDevelopmentRuntimeHandler+FileExistsConstraint' with value 'api/dashboard/loadCustomers' for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Endpoint 'Fallback {**path:file}' with route pattern '{**path:file}' is not valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Endpoint 'Fallback {*path:nonfile}' with route pattern '{*path:nonfile}' is valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Request matched endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:58:23 | ThreadId: 23 | INF] CORS policy execution successful.
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Successfully validated the token.
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] AuthenticationScheme: Bearer was successfully authenticated.
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Authorization was successful.
[2025-07-15 20:58:23 | ThreadId: 23 | INF] Executing endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:58:23 | ThreadId: 23 | INF] Route matched with {action = "Load", controller = "Dashboard"}. Executing controller action with signature System.Collections.Generic.List`1[myapp_customerwebapp_azure.Models.Customer] Load() on controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server).
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Execution plan of authorization filters (in the following order): ["None"]
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Execution plan of resource filters (in the following order): ["None"]
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Execution plan of action filters (in the following order): ["Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000)","Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)"]
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Execution plan of exception filters (in the following order): ["None"]
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Execution plan of result filters (in the following order): ["Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)"]
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Executing controller factory for controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Executed controller factory for controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] List of registered output formatters, in the following order: ["Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter"]
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] No information found on request to perform content negotiation.
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Attempting to select an output formatter without using a content type as no explicit content types were specified for the response.
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Attempting to select the first formatter in the output formatters list which can write the result.
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/json' to write the response.
[2025-07-15 20:58:23 | ThreadId: 23 | INF] Executing ObjectResult, writing value of type 'System.Collections.Generic.List`1[[myapp_customerwebapp_azure.Models.Customer, myapp-customerwebapp-azure.Models, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]'.
[2025-07-15 20:58:23 | ThreadId: 23 | INF] Executed action myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server) in 1.1895ms
[2025-07-15 20:58:23 | ThreadId: 23 | INF] Executed endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:58:23 | ThreadId: 23 | DBG] Connection id "0HNE3JS4OBEA6" completed keep alive response.
[2025-07-15 20:58:23 | ThreadId: 23 | INF] Request finished HTTP/1.1 GET http://localhost:5138/api/dashboard/loadCustomers - 200 null application/json; charset=utf-8 4.386ms
[2025-07-15 20:59:36 | ThreadId: 22 | INF] Request starting HTTP/1.1 OPTIONS http://localhost:5138/api/account/login - null null
[2025-07-15 20:59:36 | ThreadId: 22 | DBG] OPTIONS requests are not supported
[2025-07-15 20:59:36 | ThreadId: 22 | DBG] 1 candidate(s) found for the request path '/api/account/login'
[2025-07-15 20:59:36 | ThreadId: 22 | DBG] Request matched endpoint '405 HTTP Method Not Supported'
[2025-07-15 20:59:36 | ThreadId: 22 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:59:36 | ThreadId: 22 | INF] CORS policy execution successful.
[2025-07-15 20:59:36 | ThreadId: 22 | DBG] The request is a preflight request.
[2025-07-15 20:59:36 | ThreadId: 22 | DBG] Connection id "0HNE3JS4OBEA6" completed keep alive response.
[2025-07-15 20:59:36 | ThreadId: 22 | INF] Request finished HTTP/1.1 OPTIONS http://localhost:5138/api/account/login - 204 null null 71.1783ms
[2025-07-15 20:59:36 | ThreadId: 26 | INF] Request starting HTTP/1.1 POST http://localhost:5138/api/account/login - application/json 47
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] POST requests are not supported
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] 1 candidate(s) found for the request path '/api/account/login'
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)' with route pattern 'api/Account/login' is valid for the request path '/api/account/login'
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Request matched endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:59:36 | ThreadId: 26 | INF] CORS policy execution successful.
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] AuthenticationScheme: Bearer was not authenticated.
[2025-07-15 20:59:36 | ThreadId: 26 | INF] Executing endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:59:36 | ThreadId: 26 | INF] Route matched with {action = "Login", controller = "Account"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Login(Microsoft.AspNetCore.Identity.Data.LoginRequest) on controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server).
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Execution plan of authorization filters (in the following order): ["None"]
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Execution plan of resource filters (in the following order): ["None"]
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Execution plan of action filters (in the following order): ["Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000)","Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)"]
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Execution plan of exception filters (in the following order): ["None"]
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Execution plan of result filters (in the following order): ["Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)"]
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Executing controller factory for controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Executed controller factory for controller myapp_customerwebapp_azure.Server.Controllers.AccountController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' ...
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' using the name '' in request data ...
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Selected input formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter' for content type 'application/json'.
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Connection id "0HNE3JS4OBEA6", Request id "0HNE3JS4OBEA6:0000000A": started reading request body.
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Connection id "0HNE3JS4OBEA6", Request id "0HNE3JS4OBEA6:0000000A": done reading request body.
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] JSON input formatter succeeded, deserializing to type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Done attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Done attempting to bind parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Attempting to validate the bound parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest' ...
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Done attempting to validate the bound parameter 'user' of type 'Microsoft.AspNetCore.Identity.Data.LoginRequest'.
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] List of registered output formatters, in the following order: ["Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter"]
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] No information found on request to perform content negotiation.
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Attempting to select an output formatter without using a content type as no explicit content types were specified for the response.
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Attempting to select the first formatter in the output formatters list which can write the result.
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/json' to write the response.
[2025-07-15 20:59:36 | ThreadId: 26 | INF] Executing OkObjectResult, writing value of type '<>f__AnonymousType0`1[[System.String, System.Private.CoreLib, Version=9.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]'.
[2025-07-15 20:59:36 | ThreadId: 26 | INF] Executed action myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server) in 91.6598ms
[2025-07-15 20:59:36 | ThreadId: 26 | INF] Executed endpoint 'myapp_customerwebapp_azure.Server.Controllers.AccountController.Login (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:59:36 | ThreadId: 26 | DBG] Connection id "0HNE3JS4OBEA6" completed keep alive response.
[2025-07-15 20:59:36 | ThreadId: 26 | INF] Request finished HTTP/1.1 POST http://localhost:5138/api/account/login - 200 null application/json; charset=utf-8 119.9494ms
[2025-07-15 20:59:38 | ThreadId: 26 | INF] Request starting HTTP/1.1 OPTIONS http://localhost:5138/api/dashboard/loadCustomers - null null
[2025-07-15 20:59:38 | ThreadId: 26 | DBG] OPTIONS requests are not supported
[2025-07-15 20:59:38 | ThreadId: 26 | DBG] 1 candidate(s) found for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:59:38 | ThreadId: 26 | DBG] Request matched endpoint '405 HTTP Method Not Supported'
[2025-07-15 20:59:38 | ThreadId: 26 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:59:38 | ThreadId: 26 | INF] CORS policy execution successful.
[2025-07-15 20:59:38 | ThreadId: 26 | DBG] The request is a preflight request.
[2025-07-15 20:59:38 | ThreadId: 26 | DBG] Connection id "0HNE3JS4OBEA6" completed keep alive response.
[2025-07-15 20:59:38 | ThreadId: 26 | INF] Request finished HTTP/1.1 OPTIONS http://localhost:5138/api/dashboard/loadCustomers - 204 null null 1.1228ms
[2025-07-15 20:59:38 | ThreadId: 22 | INF] Request starting HTTP/1.1 GET http://localhost:5138/api/dashboard/loadCustomers - null null
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] The request path /api/dashboard/loadCustomers does not match a supported file type
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] 3 candidate(s) found for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)' with route pattern 'api/Dashboard/loadCustomers' is valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Endpoint 'Fallback {**path:file}' with route pattern '{**path:file}' was rejected by constraint 'path':'Microsoft.AspNetCore.Builder.StaticAssetDevelopmentRuntimeHandler+FileExistsConstraint' with value 'api/dashboard/loadCustomers' for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Endpoint 'Fallback {**path:file}' with route pattern '{**path:file}' is not valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Endpoint 'Fallback {*path:nonfile}' with route pattern '{*path:nonfile}' is valid for the request path '/api/dashboard/loadCustomers'
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Request matched endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] The request has an origin header: 'https://127.0.0.1:61392'.
[2025-07-15 20:59:38 | ThreadId: 22 | INF] CORS policy execution successful.
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Successfully validated the token.
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] AuthenticationScheme: Bearer was successfully authenticated.
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Authorization was successful.
[2025-07-15 20:59:38 | ThreadId: 22 | INF] Executing endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:59:38 | ThreadId: 22 | INF] Route matched with {action = "Load", controller = "Dashboard"}. Executing controller action with signature System.Collections.Generic.List`1[myapp_customerwebapp_azure.Models.Customer] Load() on controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server).
